,Unnamed: 0,uid,file,zero_pred,one_pred,pred,label,temporal_frame_start_times,acc,cfnmtx
31855,388,44_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.46625006,-0.59768206,0,0,3.993832199546485,1,TN
31937,389,45_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.46292436,-0.5928476,0,0,4.017052154195011,1,TN
32019,390,46_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.45889592,-0.5871859,0,0,4.040272108843538,1,TN
32101,391,47_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.45504397,-0.5819325,0,0,4.063492063492063,1,TN
32183,392,48_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.452283,-0.57822037,0,0,4.08671201814059,1,TN
32265,393,49_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.44958562,-0.5746362,0,0,4.109931972789116,1,TN
32347,394,50_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.4475804,-0.57190526,0,0,4.133151927437642,1,TN
32429,395,51_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.4471109,-0.5712059,0,0,4.156371882086168,1,TN
32511,396,52_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.4481447,-0.57273036,0,0,4.179591836734694,1,TN
32593,397,53_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.44686815,-0.5713553,0,0,4.20281179138322,1,TN
32675,398,54_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.4449577,-0.5689915,0,0,4.2260317460317465,1,TN
32757,399,55_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.44373432,-0.56745106,0,0,4.249251700680272,1,TN
32839,400,56_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.44343883,-0.56718177,0,0,4.272471655328798,1,TN
32921,401,57_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.4412276,-0.5642504,0,0,4.295691609977324,1,TN
33003,402,58_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.44211888,-0.5652025,0,0,4.31891156462585,1,TN
33085,403,59_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.44339252,-0.5669696,0,0,4.342131519274377,1,TN
33167,404,60_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.44299537,-0.56674457,0,0,4.365351473922902,1,TN
33249,405,61_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.4403715,-0.5637882,0,0,4.388571428571429,1,TN
33331,406,62_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.4367228,-0.5592656,0,0,4.4117913832199545,1,TN
33413,407,63_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.4355223,-0.5574943,0,0,4.435011337868481,1,TN
33495,408,64_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.43514383,-0.55683064,0,0,4.458231292517007,1,TN
33577,409,65_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.43295673,-0.5540454,0,0,4.481451247165533,1,TN
33659,410,66_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.4311244,-0.55136204,0,0,4.504671201814059,1,TN
33741,411,67_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.43215543,-0.5522259,0,0,4.527891156462585,1,TN
33823,412,68_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.43036526,-0.5497475,0,0,4.551111111111111,1,TN
33905,413,69_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.42808914,-0.54674906,0,0,4.574331065759637,1,TN
33987,414,70_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.42595348,-0.54381186,0,0,4.597551020408163,1,TN
34069,415,71_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.42274433,-0.5395492,0,0,4.620770975056689,1,TN
34151,416,72_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.41871864,-0.5339866,0,0,4.643990929705216,1,TN
34233,417,73_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.4141783,-0.52664685,0,0,4.667210884353741,1,TN
34315,418,74_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.41816437,-0.5286932,0,0,4.690430839002268,1,TN
34397,419,75_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.42910236,-0.5402813,0,0,4.713650793650793,1,TN
34479,420,76_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.43612406,-0.5484246,0,0,4.73687074829932,1,TN
34561,421,77_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.43996814,-0.5531052,0,0,4.760090702947846,1,TN
34643,422,78_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.44663644,-0.56234807,0,0,4.783310657596372,1,TN
34725,423,79_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.45802772,-0.58073246,0,0,4.806530612244898,1,TN
34807,424,80_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.46976948,-0.6037015,0,0,4.829750566893424,1,TN
34889,425,81_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.47535834,-0.6181593,0,0,4.85297052154195,1,TN
34971,426,82_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.46277237,-0.6054947,0,0,4.876190476190477,1,TN
35053,427,83_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.4431922,-0.5747801,0,0,4.899410430839002,1,TN
35135,428,84_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.4348269,-0.5447721,0,0,4.922630385487528,1,TN
35217,429,85_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.3892639,-0.46828526,0,0,4.945850340136055,1,TN
42369,516,0_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.060714006,-0.20681563,0,1,1.9504761904761905,0,FN
42451,517,1_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.041355655,-0.25525576,0,1,1.9736961451247168,0,FN
42533,518,2_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.04038699,-0.278122,0,1,1.9969160997732427,0,FN
42615,519,3_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.021969378,-0.30772156,0,1,2.020136054421769,0,FN
42697,520,4_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.012559831,-0.32511574,0,1,2.043356009070295,0,FN
42779,521,5_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.012760773,-0.33015323,0,1,2.066575963718821,0,FN
42861,522,6_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.01637286,-0.32999963,0,1,2.089795918367347,0,FN
42943,523,7_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.022069246,-0.32624123,0,1,2.113015873015873,0,FN
43025,524,8_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.02908212,-0.32085812,0,1,2.136235827664399,0,FN
43107,525,9_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.036528766,-0.31488723,0,1,2.159455782312925,0,FN
43189,526,10_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.04210201,-0.31075627,0,1,2.182675736961451,0,FN
43271,527,11_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.047354117,-0.30643278,0,1,2.205895691609977,0,FN
43353,528,12_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.047553837,-0.30600786,0,1,2.229115646258504,0,FN
43435,529,13_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.0466896,-0.30745637,0,1,2.252335600907029,0,FN
43517,530,14_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.046018064,-0.31056565,0,1,2.275555555555556,0,FN
43599,531,15_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.04340972,-0.3141324,0,1,2.2987755102040817,0,FN
43681,532,16_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.040771335,-0.3187484,0,1,2.321995464852608,0,FN
43763,533,17_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.04302916,-0.3180086,0,1,2.345215419501134,0,FN
43845,534,18_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.048232228,-0.3123626,0,1,2.36843537414966,0,FN
43927,535,19_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.061475605,-0.29645705,0,1,2.391655328798186,0,FN
44009,536,20_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.08388388,-0.2687369,0,1,2.414875283446712,0,FN
44091,537,21_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.11500512,-0.2277699,0,1,2.4380952380952383,0,FN
44173,538,22_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.15087098,-0.17331174,0,1,2.461315192743764,0,FN
44255,539,23_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.18509984,-0.1049353,1,1,2.48453514739229,1,TP
44337,540,24_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.22192165,-0.012405857,1,1,2.507755102040816,1,TP
44419,541,25_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.25403154,0.09290239,1,1,2.5309750566893423,1,TP
44501,542,26_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.27136034,0.17627464,1,1,2.5541950113378684,1,TP
44583,543,27_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.27996635,0.22421329,1,1,2.5774149659863945,1,TP
44665,544,28_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.28368655,0.24698488,1,1,2.6006349206349206,1,TP
44747,545,29_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.28478533,0.25571012,1,1,2.6238548752834467,1,TP
44829,546,30_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.28376645,0.25813144,1,1,2.647074829931973,1,TP
44911,547,31_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.28215194,0.25884986,1,1,2.670294784580499,1,TP
44993,548,32_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.2811628,0.25855613,1,1,2.693514739229025,1,TP
45075,549,33_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.28292033,0.25998318,1,1,2.716734693877551,1,TP
45157,550,34_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.28476325,0.2632174,1,1,2.7399546485260773,1,TP
45239,551,35_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.2844996,0.26175982,1,1,2.7631746031746034,1,TP
45321,552,36_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.28640833,0.26007742,1,1,2.786394557823129,1,TP
45403,553,37_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.29115945,0.258888,1,1,2.809614512471655,1,TP
45485,554,38_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.30021876,0.26025647,1,1,2.8328344671201813,1,TP
45567,555,39_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.30916435,0.26332504,1,1,2.8560544217687074,1,TP
45649,556,40_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.3170579,0.2705446,1,1,2.879274376417233,1,TP
45731,557,41_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.31717572,0.27589774,1,1,2.90249433106576,1,TP
45813,558,42_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.31317326,0.2774611,1,1,2.9257142857142857,1,TP
45895,559,43_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.30925113,0.2780518,1,1,2.948934240362812,1,TP
45977,560,44_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.30675715,0.2781114,1,1,2.972154195011338,1,TP
46059,561,45_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.3059459,0.27869385,1,1,2.995374149659864,1,TP
46141,562,46_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.30534536,0.27983046,1,1,3.01859410430839,1,TP
46223,563,47_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.30611098,0.28105617,1,1,3.0418140589569163,1,TP
46305,564,48_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.30624628,0.28287292,1,1,3.0650340136054424,1,TP
46387,565,49_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.30480364,0.28543472,1,1,3.0882539682539685,1,TP
46469,566,50_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.30401325,0.28928554,1,1,3.111473922902494,1,TP
46551,567,51_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.3043383,0.29606324,1,1,3.13469387755102,1,TP
46633,568,52_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.30505615,0.30785167,1,1,3.1579138321995464,1,TP
46715,569,53_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.30747277,0.3289309,1,1,3.1811337868480725,1,TP
46797,570,54_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.309239,0.35642713,1,1,3.2043537414965986,1,TP
46879,571,55_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.2914387,0.37244707,1,1,3.2275736961451247,1,TP
46961,572,56_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.24093771,0.36072892,1,1,3.250793650793651,1,TP
47043,573,57_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.16687965,0.3250572,1,1,3.274013605442177,1,TP
47125,574,58_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.0854004,0.2775104,1,1,3.297233560090703,1,TP
47207,575,59_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,-0.003706187,0.2243279,1,1,3.320453514739229,1,TP
47289,576,60_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.0727052,0.1673749,1,1,3.3436734693877552,1,TP
47371,577,61_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.14656603,0.10164964,0,1,3.3668934240362813,0,FN
47453,578,62_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.20430964,0.039221197,0,1,3.3901133786848074,0,FN
47535,579,63_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.2386528,-0.0055493787,0,1,3.4133333333333336,0,FN
47617,580,64_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.2556388,-0.03282959,0,1,3.436553287981859,0,FN
47699,581,65_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.26347852,-0.04649044,0,0,3.4597732426303853,1,TN
47781,582,66_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.27002466,-0.05858492,0,0,3.4829931972789114,1,TN
47863,583,67_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.27319983,-0.06509742,0,0,3.506213151927437,1,TN
47945,584,68_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.28044528,-0.0772883,0,0,3.529433106575964,1,TN
48027,585,69_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.2820062,-0.08195719,0,0,3.5526530612244898,1,TN
48109,586,70_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.28596866,-0.08958362,0,0,3.575873015873016,1,TN
48191,587,71_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.2843027,-0.08816267,0,0,3.599092970521542,1,TN
48273,588,72_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.2822161,-0.08507298,0,0,3.622312925170068,1,TN
48355,589,73_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.28074643,-0.08216858,0,0,3.645532879818594,1,TN
48437,590,74_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.28416824,-0.08501039,0,0,3.66875283446712,1,TN
48519,591,75_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.29065225,-0.09330258,0,0,3.6919727891156464,1,TN
48601,592,76_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.29715627,-0.104779504,0,0,3.715192743764173,1,TN
48683,593,77_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.30158132,-0.114219025,0,0,3.738412698412698,1,TN
48765,594,78_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.31279776,-0.13746975,0,0,3.761632653061224,1,TN
48847,595,79_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.32589594,-0.17039376,0,0,3.7848526077097504,1,TN
48929,596,80_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.3371826,-0.20707521,0,0,3.808072562358277,1,TN
49011,597,81_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.34493643,-0.23688026,0,0,3.831292517006802,1,TN
49093,598,82_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.34294176,-0.25530916,0,0,3.8545124716553287,1,TN
49175,599,83_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.3311011,-0.24524212,0,0,3.877732426303855,1,TN
49257,600,84_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.31874025,-0.21393715,0,0,3.900952380952381,1,TN
49339,601,85_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.26627818,-0.12943292,0,0,3.924172335600907,1,TN
56462,688,0_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.39018744,-0.4576478,0,0,0.9287981859410432,1,TN
56544,689,1_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.41496354,-0.5064583,0,0,0.9520181405895692,1,TN
56626,690,2_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.4259894,-0.53024375,0,0,0.9752380952380952,1,TN
56708,691,3_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.45446622,-0.57769644,0,0,0.9984580498866212,1,TN
56790,692,4_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.4692147,-0.6022642,0,0,1.0216780045351477,1,TN
56872,693,5_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.47371602,-0.6089956,0,0,1.0448979591836736,1,TN
56954,694,6_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.47547674,-0.6116409,0,0,1.0681179138321997,1,TN
57036,695,7_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.47623265,-0.61302173,0,0,1.0913378684807256,1,TN
57118,696,8_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.4759482,-0.61287904,0,0,1.1145578231292517,1,TN
57200,697,9_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.47527504,-0.612083,0,0,1.1377777777777778,1,TN
57282,698,10_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.4781475,-0.6165246,0,0,1.160997732426304,1,TN
57364,699,11_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.48091012,-0.6210381,0,0,1.18421768707483,1,TN
57446,700,12_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.48209977,-0.62311286,0,0,1.207437641723356,1,TN
57528,701,13_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.4834134,-0.6252923,0,0,1.230657596371882,1,TN
57610,702,14_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.48408502,-0.6263211,0,0,1.253877551020408,1,TN
57692,703,15_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.48366266,-0.62562746,0,0,1.2770975056689342,1,TN
57774,704,16_Drymophila-striaticeps-297002.wav,Drymophila-striaticeps-297002.wav,0.48280472,-0.6241713,0,0,1.3003174603174603,1,TN
