,OFFSET,DURATION,MANUAL ID,IN FILE,SAMPLE RATE
38,0.267029478,0.075464853,Erirub_call,nips4b_birds_trainfile004.wav,44100
39,0.446984127,0.145124717,Erirub_call,nips4b_birds_trainfile004.wav,44100
40,0.766258503,0.127709751,Erirub_call,nips4b_birds_trainfile004.wav,44100
41,0.777868481,0.551473923,Turmer_call,nips4b_birds_trainfile004.wav,44100
42,0.963628118,0.075464853,Erirub_call,nips4b_birds_trainfile004.wav,44100
43,1.137777778,1.178412698,Prumod_song,nips4b_birds_trainfile004.wav,44100
44,2.34521542,0.73723356,Turmer_call,nips4b_birds_trainfile004.wav,44100
45,3.779047619,0.574693878,Turmer_call,nips4b_birds_trainfile004.wav,44100
46,3.871927438,1.131972789,Prumod_song,nips4b_birds_trainfile004.wav,44100
47,0.156734694,0.626938776,Turmer_call,nips4b_birds_trainfile005.wav,44100
48,0.404897959,0.065306122,Erirub_call,nips4b_birds_trainfile005.wav,44100
49,0.570340136,0.065306122,Erirub_call,nips4b_birds_trainfile005.wav,44100
50,0.674829932,0.074013605,Erirub_call,nips4b_birds_trainfile005.wav,44100
51,0.853333333,0.069659864,Erirub_call,nips4b_birds_trainfile005.wav,44100
52,1.345306122,0.531156463,Turmer_call,nips4b_birds_trainfile005.wav,44100
53,1.80244898,1.354013605,Prumod_song,nips4b_birds_trainfile005.wav,44100
54,3.731156463,0.774965986,Turmer_call,nips4b_birds_trainfile005.wav,44100
55,4.854421769,0.149478458,Prumod_song,nips4b_birds_trainfile005.wav,44100
56,0.000000000,2.687709751,Tetpyg_song,nips4b_birds_trainfile006.wav,44100
57,0.255102041,0.034693878,Phofem_song,nips4b_birds_trainfile006.wav,44100
58,0.302040816,0.040816327,Phofem_song,nips4b_birds_trainfile006.wav,44100
59,1.481632653,0.046938776,Phofem_song,nips4b_birds_trainfile006.wav,44100
60,1.559183673,0.044897959,Phofem_song,nips4b_birds_trainfile006.wav,44100
61,1.614285714,0.036734694,Phofem_song,nips4b_birds_trainfile006.wav,44100
62,0,0.365714286,Parate_song,nips4b_birds_trainfile007.wav,44100
63,0.272834467,0.429569161,Gargla_call,nips4b_birds_trainfile007.wav,44100
64,0.743038549,0.5630839,Fricoe_song,nips4b_birds_trainfile007.wav,44100
65,1.938866213,1.08553288,Turmer_song,nips4b_birds_trainfile007.wav,44100
66,3.012789116,0.470204082,Gargla_call,nips4b_birds_trainfile007.wav,44100
67,3.29723356,1.706666667,Human,nips4b_birds_trainfile007.wav,44100
68,3.825487528,1.178412699,Siteur_song,nips4b_birds_trainfile007.wav,44100
69,0.853333333,0.152380952,Galthe_call,nips4b_birds_trainfile008.wav,44100
70,1.056507937,0.147301587,Galthe_call,nips4b_birds_trainfile008.wav,44100
71,4.896507937,0.096507937,Galthe_call,nips4b_birds_trainfile008.wav,44100
72,0.26122449,0.075464853,Carcan_song,nips4b_birds_trainfile010.wav,44100
73,0.400544218,0.08707483,Carcan_song,nips4b_birds_trainfile010.wav,44100
74,0.690793651,0.040634921,Carcan_song,nips4b_birds_trainfile010.wav,44100
75,0.830113379,0.023219955,Carcan_song,nips4b_birds_trainfile010.wav,44100
76,0.963628118,0.255419501,Carcan_song,nips4b_birds_trainfile010.wav,44100
77,1.329342404,0.058049887,Carcan_song,nips4b_birds_trainfile010.wav,44100
78,1.491882086,0.325079365,Carcan_song,nips4b_birds_trainfile010.wav,44100
79,1.898231293,0.069659864,Carcan_song,nips4b_birds_trainfile010.wav,44100
80,2.240725624,0.185759637,Carcan_song,nips4b_birds_trainfile010.wav,44100
81,2.699319728,0.296054422,Carcan_song,nips4b_birds_trainfile010.wav,44100
82,0.239455782,0.204625850,Cerbra_call,nips4b_birds_trainfile011.wav,44100
83,0.770612245,0.20462585,Cerbra_call,nips4b_birds_trainfile011.wav,44100
84,0.818503401,0.579047619,Unknown,nips4b_birds_trainfile011.wav,44100
85,1.719727891,0.126258503,Unknown,nips4b_birds_trainfile011.wav,44100
86,2.03755102,0.043537415,Unknown,nips4b_birds_trainfile011.wav,44100
87,2.202993197,0.226394558,Pasdom_call,nips4b_birds_trainfile011.wav,44100
88,2.777687075,0.039183673,Unknown,nips4b_birds_trainfile011.wav,44100
89,3.121632653,0.047891156,Unknown,nips4b_birds_trainfile011.wav,44100
90,3.221768707,0.20462585,Unknown,nips4b_birds_trainfile011.wav,44100
91,0.34829932,0.313469388,Turmer_song,nips4b_birds_trainfile012.wav,44100
92,0.82430839,0.336689342,Turmer_song,nips4b_birds_trainfile012.wav,44100
93,1.114557823,0.557278912,Gargla_call,nips4b_birds_trainfile012.wav,44100
94,1.880816327,1.857596372,Parate_song,nips4b_birds_trainfile012.wav,44100
95,2.641269841,1.25968254,Siteur_song,nips4b_birds_trainfile012.wav,44100
96,3.308843537,1.34675737,Embcir_song,nips4b_birds_trainfile012.wav,44100
97,0.003265306,0.084897959,Sylund_song,nips4b_birds_trainfile013.wav,44100
98,0.111020408,0.013061224,Sylund_song,nips4b_birds_trainfile013.wav,44100
99,0.143673469,0.02122449,Sylund_song,nips4b_birds_trainfile013.wav,44100
100,0.230204082,0.039183673,Sylund_song,nips4b_birds_trainfile013.wav,44100
101,0.310204082,0.050612245,Sylund_song,nips4b_birds_trainfile013.wav,44100
102,0.385306122,0.050612245,Sylund_song,nips4b_birds_trainfile013.wav,44100
103,0.483265306,0.075102041,Sylund_song,nips4b_birds_trainfile013.wav,44100
104,0.600816327,0.032653061,Sylund_song,nips4b_birds_trainfile013.wav,44100
105,0.723265306,0.099591837,Sylund_song,nips4b_birds_trainfile013.wav,44100
106,0.886530612,0.081632653,Sylund_song,nips4b_birds_trainfile013.wav,44100
107,1.129795918,0.034285714,Sylund_song,nips4b_birds_trainfile013.wav,44100
108,1.239183673,0.094693878,Sylund_song,nips4b_birds_trainfile013.wav,44100
109,4.199183673,0.084897959,Sylund_song,nips4b_birds_trainfile013.wav,44100
110,4.293877551,0.115918367,Sylund_song,nips4b_birds_trainfile013.wav,44100
111,4.440816327,0.045714286,Sylund_song,nips4b_birds_trainfile013.wav,44100
112,4.504489796,0.053877551,Sylund_song,nips4b_birds_trainfile013.wav,44100
113,4.569795918,0.019591837,Sylund_song,nips4b_birds_trainfile013.wav,44100
114,4.638367347,0.03755102,Sylund_song,nips4b_birds_trainfile013.wav,44100
115,4.705306122,0.052244898,Sylund_song,nips4b_birds_trainfile013.wav,44100
116,4.806530612,0.044081633,Sylund_song,nips4b_birds_trainfile013.wav,44100
117,4.943673469,0.060226758,Sylund_song,nips4b_birds_trainfile013.wav,44100
118,0.179591837,0.111020408,Unknown,nips4b_birds_trainfile014.wav,44100
119,0.685714286,0.091428571,Unknown,nips4b_birds_trainfile014.wav,44100
120,0.816326531,0.045714286,Carcan_call,nips4b_birds_trainfile014.wav,44100
121,0.871836735,0.055510204,Carcan_call,nips4b_birds_trainfile014.wav,44100
122,0.982857143,0.048979592,Carcan_call,nips4b_birds_trainfile014.wav,44100
123,1.377959184,0.035918367,Carcan_call,nips4b_birds_trainfile014.wav,44100
124,1.462857143,0.045714286,Carcan_call,nips4b_birds_trainfile014.wav,44100
125,1.740408163,0.032653061,Carcan_call,nips4b_birds_trainfile014.wav,44100
126,2.093061224,0.107755102,Carcan_call,nips4b_birds_trainfile014.wav,44100
127,2.285714286,0.535510204,Aegcau_call,nips4b_birds_trainfile014.wav,44100
128,2.945306122,0.16,Carcan_call,nips4b_birds_trainfile014.wav,44100
129,3.180408163,0.029387755,Carcan_call,nips4b_birds_trainfile014.wav,44100
130,3.500408163,0.69877551,Carcan_call,nips4b_birds_trainfile014.wav,44100
131,4.303673469,0.153469388,Carcan_call,nips4b_birds_trainfile014.wav,44100
132,4.564897959,0.16,Carcan_call,nips4b_birds_trainfile014.wav,44100
133,4.803265306,0.120816327,Carcan_call,nips4b_birds_trainfile014.wav,44100
134,0.004353741,0.126258503,Pasdom_call,nips4b_birds_trainfile015.wav,44100
135,0.474557823,0.08707483,Parcae_call,nips4b_birds_trainfile015.wav,44100
136,0.592108844,0.256870748,Parcae_call,nips4b_birds_trainfile015.wav,44100
137,0.84462585,0.269931973,Parcae_call,nips4b_birds_trainfile015.wav,44100
138,1.140680272,0.422312925,Corcor_call,nips4b_birds_trainfile015.wav,44100
139,1.201632653,0.104489796,Parcae_call,nips4b_birds_trainfile015.wav,44100
140,1.789387755,0.43537415,Corcor_call,nips4b_birds_trainfile015.wav,44100
141,2.477278912,0.391836735,Corcor_call,nips4b_birds_trainfile015.wav,44100
142,2.808163265,0.335238095,Pasdom_call,nips4b_birds_trainfile015.wav,44100
143,0.000000000,0.157460317,Cetcet_song,nips4b_birds_trainfile016.wav,44100
144,0.833015873,0.162539683,Cetcet_song,nips4b_birds_trainfile016.wav,44100
145,1.081904762,0.071111111,Cetcet_song,nips4b_birds_trainfile016.wav,44100
146,1.183492063,0.137142857,Cetcet_song,nips4b_birds_trainfile016.wav,44100
147,1.828571429,0.137142857,Cetcet_song,nips4b_birds_trainfile016.wav,44100
148,1.970793651,0.091428571,Cetcet_song,nips4b_birds_trainfile016.wav,44100
149,2.128253968,0.091428571,Cetcet_song,nips4b_birds_trainfile016.wav,44100
150,2.306031746,0.142222222,Cetcet_song,nips4b_birds_trainfile016.wav,44100
151,2.509206349,0.157460317,Cetcet_song,nips4b_birds_trainfile016.wav,44100
152,2.737777778,0.152380952,Cetcet_song,nips4b_birds_trainfile016.wav,44100
153,0.304761905,0.069659864,Parmaj_call,nips4b_birds_trainfile017.wav,44100
154,0.65015873,0.084172336,Parmaj_call,nips4b_birds_trainfile017.wav,44100
155,1.184217687,0.075464853,Hirrus_call,nips4b_birds_trainfile017.wav,44100
156,2.290068027,0.058049887,Hirrus_call,nips4b_birds_trainfile017.wav,44100
157,2.870566893,0.055147392,Hirrus_call,nips4b_birds_trainfile017.wav,44100
158,3.1230839,0.179954649,Hirrus_call,nips4b_birds_trainfile017.wav,44100
159,3.532335601,0.072562358,Parmaj_call,nips4b_birds_trainfile017.wav,44100
160,3.700680272,0.075464853,Parmaj_call,nips4b_birds_trainfile017.wav,44100
161,4.043174603,0.055147392,Unknown,nips4b_birds_trainfile017.wav,44100
162,0.851882086,0.033378685,Phofem_song,nips4b_birds_trainfile019.wav,44100
163,0.952018141,0.042086168,Phofem_song,nips4b_birds_trainfile019.wav,44100
164,0,0.030476190,Carcan_call,nips4b_birds_trainfile020.wav,44100
165,0.060952381,0.053696145,Carcan_call,nips4b_birds_trainfile020.wav,44100
166,0.162539683,0.059501134,Carcan_call,nips4b_birds_trainfile020.wav,44100
167,0.275736961,0.062403628,Carcan_call,nips4b_birds_trainfile020.wav,44100
168,0.409251701,0.042086168,Carcan_call,nips4b_birds_trainfile020.wav,44100
169,0.502131519,0.033378685,Carcan_call,nips4b_birds_trainfile020.wav,44100
170,1.137777778,0.044988662,Carcan_call,nips4b_birds_trainfile020.wav,44100
171,1.240816327,0.039183673,Carcan_call,nips4b_birds_trainfile020.wav,44100
172,1.287256236,0.046439909,Carcan_call,nips4b_birds_trainfile020.wav,44100
173,1.333696145,0.042086168,Carcan_call,nips4b_birds_trainfile020.wav,44100
174,2.715283447,0.040634921,Carcan_call,nips4b_birds_trainfile020.wav,44100
175,2.790748299,0.042086168,Carcan_call,nips4b_birds_trainfile020.wav,44100
176,0.000000000,1.004081633,Fricoe_song,nips4b_birds_trainfile021.wav,44100
177,1.065306122,0.187755102,Fricoe_song,nips4b_birds_trainfile021.wav,44100
178,0.004081633,0.293877551,Oriori_song,nips4b_birds_trainfile022.wav,44100
179,0.146938776,0.675510204,Carcar_song,nips4b_birds_trainfile022.wav,44100
180,0.416326531,0.216326531,Oriori_song,nips4b_birds_trainfile022.wav,44100
181,1.583673469,0.069387755,Carcar_song,nips4b_birds_trainfile022.wav,44100
182,1.87755102,0.085714286,Carcar_song,nips4b_birds_trainfile022.wav,44100
183,2.142857143,0.457142857,Carcar_song,nips4b_birds_trainfile022.wav,44100
184,2.869387755,0.071428571,Carcar_song,nips4b_birds_trainfile022.wav,44100
185,0.020317460,0.325079365,Galthe_call,nips4b_birds_trainfile023.wav,44100
186,2.986666667,0.076190476,Galthe_call,nips4b_birds_trainfile023.wav,44100
187,3.159365079,0.33015873,Galthe_call,nips4b_birds_trainfile023.wav,44100
188,0.000000000,0.026122449,Sylmel_song,nips4b_birds_trainfile024.wav,44100
189,0.058049887,0.085623583,Sylmel_song,nips4b_birds_trainfile024.wav,44100
190,0.190113379,0.075464853,Sylmel_song,nips4b_birds_trainfile024.wav,44100
191,0.306213152,0.046439909,Sylmel_song,nips4b_birds_trainfile024.wav,44100
192,0.322176871,0.065306122,Sylmel_song,nips4b_birds_trainfile024.wav,44100
193,0.429569161,0.081269841,Sylmel_song,nips4b_birds_trainfile024.wav,44100
194,0.555827664,0.08707483,Sylmel_song,nips4b_birds_trainfile024.wav,44100
195,0.721269841,0.068208617,Sylmel_song,nips4b_birds_trainfile024.wav,44100
196,0.818503401,0.079818594,Sylmel_song,nips4b_birds_trainfile024.wav,44100
197,3.339319728,0.085623583,Sylmel_call,nips4b_birds_trainfile024.wav,44100
198,0.000000000,0.185759637,Turmer_call,nips4b_birds_trainfile025.wav,44100
199,0.121904762,0.087074830,Picpic_call,nips4b_birds_trainfile026.wav,44100
200,2.020136054,0.255419501,Serser_song,nips4b_birds_trainfile026.wav,44100
201,2.263945578,0.110294785,Picpic_call,nips4b_birds_trainfile026.wav,44100
202,2.316190476,2.565804989,Serser_song,nips4b_birds_trainfile026.wav,44100
203,3.448163265,0.922993197,Turmer_song,nips4b_birds_trainfile026.wav,44100
204,4.5569161,0.121904762,Turphi_call,nips4b_birds_trainfile026.wav,44100
205,0.000000000,0.096507937,Lusmeg_song,nips4b_birds_trainfile027.wav,44100
206,0.152380952,0.147301587,Lusmeg_song,nips4b_birds_trainfile027.wav,44100
207,0.426666667,0.126984127,Lusmeg_song,nips4b_birds_trainfile027.wav,44100
208,0.645079365,0.066031746,Lusmeg_song,nips4b_birds_trainfile027.wav,44100
209,0.802539683,0.045714286,Lusmeg_song,nips4b_birds_trainfile027.wav,44100
210,0.904126984,0.091428571,Lusmeg_song,nips4b_birds_trainfile027.wav,44100
211,1.041269841,0.147301587,Lusmeg_song,nips4b_birds_trainfile027.wav,44100
212,2.565079365,0.172698413,Cetcet_song,nips4b_birds_trainfile027.wav,44100
213,3.479365079,0.162539683,Cetcet_song,nips4b_birds_trainfile027.wav,44100
214,3.707936508,0.076190476,Cetcet_song,nips4b_birds_trainfile027.wav,44100
215,3.834920635,0.172698413,Cetcet_song,nips4b_birds_trainfile027.wav,44100
216,4.383492063,0.071111111,Cetcet_song,nips4b_birds_trainfile027.wav,44100
217,4.505396825,0.086349206,Cetcet_song,nips4b_birds_trainfile027.wav,44100
218,4.678095238,0.101587302,Cetcet_song,nips4b_birds_trainfile027.wav,44100
219,4.855873016,0.137142857,Cetcet_song,nips4b_birds_trainfile027.wav,44100
220,0.000000000,0.058775510,Galthe_song,nips4b_birds_trainfile028.wav,44100
221,0.102312925,0.039183673,Galthe_song,nips4b_birds_trainfile028.wav,44100
222,0.154557823,0.076190476,Galthe_song,nips4b_birds_trainfile028.wav,44100
223,0.287346939,0.08707483,Galthe_song,nips4b_birds_trainfile028.wav,44100
224,0.463673469,0.054421769,Galthe_song,nips4b_birds_trainfile028.wav,44100
225,0.574693878,0.043537415,Galthe_song,nips4b_birds_trainfile028.wav,44100
226,0.685714286,0.050068027,Galthe_song,nips4b_birds_trainfile028.wav,44100
227,0.868571429,0.02829932,Galthe_song,nips4b_birds_trainfile028.wav,44100
228,0.973061224,0.082721088,Galthe_song,nips4b_birds_trainfile028.wav,44100
229,1.205986395,0.137142857,Galthe_song,nips4b_birds_trainfile028.wav,44100
230,1.451972789,0.215510204,Galthe_song,nips4b_birds_trainfile028.wav,44100
231,1.734965986,0.100136054,Galthe_song,nips4b_birds_trainfile028.wav,44100
232,1.896054422,0.056598639,Galthe_song,nips4b_birds_trainfile028.wav,44100
233,2.165986395,0.097959184,Galthe_song,nips4b_birds_trainfile028.wav,44100
234,0.000000000,0.043537415,Sylmel_call,nips4b_birds_trainfile029.wav,44100
235,0.171247166,0.049342404,Sylmel_call,nips4b_birds_trainfile029.wav,44100
236,0.335238095,0.053696145,Sylmel_call,nips4b_birds_trainfile029.wav,44100
237,0.487619048,0.056598639,Sylmel_call,nips4b_birds_trainfile029.wav,44100
238,0.645804989,0.052244898,Sylmel_call,nips4b_birds_trainfile029.wav,44100
239,0.7938322,0.065306122,Sylmel_call,nips4b_birds_trainfile029.wav,44100
240,0.946213152,0.062403628,Sylmel_call,nips4b_birds_trainfile029.wav,44100
241,1.09569161,0.065306122,Sylmel_call,nips4b_birds_trainfile029.wav,44100
242,1.264036281,0.056598639,Sylmel_call,nips4b_birds_trainfile029.wav,44100
243,0.870748299,0.092879819,Turphi_song,nips4b_birds_trainfile031.wav,44100
244,1.062312925,0.119002268,Turphi_song,nips4b_birds_trainfile031.wav,44100
245,1.314829932,0.139319728,Turphi_song,nips4b_birds_trainfile031.wav,44100
246,2.121723356,0.101587302,Turphi_song,nips4b_birds_trainfile031.wav,44100
247,2.336507937,0.119002268,Turphi_song,nips4b_birds_trainfile031.wav,44100
248,2.571609977,0.017414966,Erirub_call,nips4b_birds_trainfile031.wav,44100
249,3.024399093,0.031927438,Erirub_call,nips4b_birds_trainfile031.wav,44100
250,3.253696145,0.023219955,Erirub_call,nips4b_birds_trainfile031.wav,44100
251,3.268208617,0.185759637,Turphi_song,nips4b_birds_trainfile031.wav,44100
252,3.567165533,0.171247166,Turphi_song,nips4b_birds_trainfile031.wav,44100
253,3.601995465,0.02031746,Erirub_call,nips4b_birds_trainfile031.wav,44100
254,3.854512472,0.177052154,Turphi_song,nips4b_birds_trainfile031.wav,44100
255,4.072199546,0.177052154,Turphi_song,nips4b_birds_trainfile031.wav,44100
256,4.812335601,0.191564626,Turphi_song,nips4b_birds_trainfile031.wav,44100
257,0.000000000,0.111020408,Galthe_song,nips4b_birds_trainfile033.wav,44100
258,0.215510204,0.171972789,Galthe_song,nips4b_birds_trainfile033.wav,44100
259,0.459319728,0.11537415,Galthe_song,nips4b_birds_trainfile033.wav,44100
260,1.89170068,0.148027211,Galthe_song,nips4b_birds_trainfile033.wav,44100
261,2.150748299,0.050068027,Galthe_song,nips4b_birds_trainfile033.wav,44100
262,2.224761905,0.121904762,Galthe_song,nips4b_birds_trainfile033.wav,44100
263,2.359727891,0.11537415,Galthe_song,nips4b_birds_trainfile033.wav,44100
264,2.688435374,0.08707483,Galthe_song,nips4b_birds_trainfile033.wav,44100
265,2.797278912,0.023945578,Galthe_song,nips4b_birds_trainfile033.wav,44100
266,2.845170068,0.034829932,Galthe_song,nips4b_birds_trainfile033.wav,44100
267,2.893061224,0.097959184,Galthe_song,nips4b_birds_trainfile033.wav,44100
268,3.036734694,0.176326531,Galthe_song,nips4b_birds_trainfile033.wav,44100
269,3.469931973,0.113197279,Galthe_song,nips4b_birds_trainfile033.wav,44100
270,3.66585034,0.076190476,Galthe_song,nips4b_birds_trainfile033.wav,44100
271,3.890068027,0.034829932,Galthe_song,nips4b_birds_trainfile033.wav,44100
272,0.005804989,0.031927438,Sylcan_song,nips4b_birds_trainfile034.wav,44100
273,0.058049887,0.058049887,Sylcan_song,nips4b_birds_trainfile034.wav,44100
274,0.191564626,0.072562358,Sylcan_song,nips4b_birds_trainfile034.wav,44100
275,0.26122449,0.049342404,Sylcan_song,nips4b_birds_trainfile034.wav,44100
276,0.322176871,0.063854875,Sylcan_song,nips4b_birds_trainfile034.wav,44100
277,0.403446712,0.052244898,Sylcan_song,nips4b_birds_trainfile034.wav,44100
278,0.502131519,0.078367347,Sylcan_song,nips4b_birds_trainfile034.wav,44100
279,0.615328798,0.063854875,Sylcan_song,nips4b_birds_trainfile034.wav,44100
280,0.702403628,0.052244898,Sylcan_song,nips4b_birds_trainfile034.wav,44100
281,0.766258503,0.026122449,Sylcan_song,nips4b_birds_trainfile034.wav,44100
282,0.864943311,0.031927438,Sylcan_song,nips4b_birds_trainfile034.wav,44100
283,0.934603175,0.069659864,Sylcan_song,nips4b_birds_trainfile034.wav,44100
284,1.010068027,0.058049887,Sylcan_song,nips4b_birds_trainfile034.wav,44100
285,3.474285714,0.217687075,Petpet_song,nips4b_birds_trainfile034.wav,44100
286,3.935782313,0.182857143,Petpet_song,nips4b_birds_trainfile034.wav,44100
287,0.648707483,0.052244898,Regign_song,nips4b_birds_trainfile035.wav,44100
288,0.781496599,0.076190476,Regign_song,nips4b_birds_trainfile035.wav,44100
289,0.907755102,0.069659864,Regign_song,nips4b_birds_trainfile035.wav,44100
290,1.01877551,0.091428571,Regign_song,nips4b_birds_trainfile035.wav,44100
291,1.145034014,0.069659864,Regign_song,nips4b_birds_trainfile035.wav,44100
292,1.258231293,0.052244898,Regign_song,nips4b_birds_trainfile035.wav,44100
293,1.364897959,0.065306122,Regign_song,nips4b_birds_trainfile035.wav,44100
294,1.473741497,0.08707483,Regign_song,nips4b_birds_trainfile035.wav,44100
295,1.608707483,0.222040816,Regign_song,nips4b_birds_trainfile035.wav,44100
296,1.86122449,0.239455782,Regign_song,nips4b_birds_trainfile035.wav,44100
297,2.12462585,0.128435374,Regign_song,nips4b_birds_trainfile035.wav,44100
298,2.274829932,0.111020408,Regign_song,nips4b_birds_trainfile035.wav,44100
299,2.403265306,0.185034014,Regign_song,nips4b_birds_trainfile035.wav,44100
300,0.983945578,0.246712018,Sylund_call,nips4b_birds_trainfile037.wav,44100
301,2.922811791,0.310566893,Sylund_call,nips4b_birds_trainfile037.wav,44100
302,0.542040816,0.089251701,Galthe_song,nips4b_birds_trainfile038.wav,44100
303,0.718367347,0.178503401,Galthe_song,nips4b_birds_trainfile038.wav,44100
304,0.98829932,0.113197279,Galthe_song,nips4b_birds_trainfile038.wav,44100
305,1.175510204,0.100136054,Galthe_song,nips4b_birds_trainfile038.wav,44100
306,1.319183673,0.113197279,Galthe_song,nips4b_birds_trainfile038.wav,44100
307,1.532517007,0.187210884,Galthe_song,nips4b_birds_trainfile038.wav,44100
308,1.887346939,0.17414966,Galthe_song,nips4b_birds_trainfile038.wav,44100
309,2.076734694,0.08707483,Galthe_song,nips4b_birds_trainfile038.wav,44100
310,2.372789116,0.121904762,Galthe_song,nips4b_birds_trainfile038.wav,44100
311,3.125986395,0.108843537,Galthe_song,nips4b_birds_trainfile038.wav,44100
312,3.456870748,0.093605442,Galthe_song,nips4b_birds_trainfile038.wav,44100
313,0.181405896,0.558730159,Turphi_song,nips4b_birds_trainfile039.wav,44100
314,0.239455782,1.785034014,Serser_song,nips4b_birds_trainfile039.wav,44100
315,2.220408163,2.783492064,Serser_song,nips4b_birds_trainfile039.wav,44100
316,4.346485261,0.101587302,Parmaj_call,nips4b_birds_trainfile039.wav,44100
317,0.011609977,0.220589569,Lopcri_call,nips4b_birds_trainfile040.wav,44100
318,0.499229025,0.084172336,Lopcri_call,nips4b_birds_trainfile040.wav,44100
319,0.626938776,0.255419501,Lopcri_call,nips4b_birds_trainfile040.wav,44100
320,2.249433107,0.357006803,Lopcri_call,nips4b_birds_trainfile040.wav,44100
321,2.566530612,1.488979592,Embcir_song,nips4b_birds_trainfile040.wav,44100
322,3.099863946,0.429569161,Lopcri_call,nips4b_birds_trainfile040.wav,44100
323,3.961904762,0.116099773,Lopcri_call,nips4b_birds_trainfile040.wav,44100
324,4.16,0.843900227,Siteur_song,nips4b_birds_trainfile040.wav,44100
325,3.306666667,0.055873016,Phycol_call,nips4b_birds_trainfile041.wav,44100
326,4.388571429,0.055873016,Phycol_call,nips4b_birds_trainfile041.wav,44100
327,0.594285714,0.081269841,Galthe_call,nips4b_birds_trainfile042.wav,44100
328,0.741587302,0.198095238,Galthe_call,nips4b_birds_trainfile042.wav,44100
329,1.005714286,0.446984127,Galthe_call,nips4b_birds_trainfile042.wav,44100
330,1.955555556,0.137142857,Galthe_call,nips4b_birds_trainfile042.wav,44100
331,1.590566893,0.037732426,Parcae_call,nips4b_birds_trainfile043.wav,44100
332,1.651519274,0.060952381,Parcae_call,nips4b_birds_trainfile043.wav,44100
333,1.726984127,0.046439909,Parcae_call,nips4b_birds_trainfile043.wav,44100
334,1.787936508,0.063854875,Parcae_call,nips4b_birds_trainfile043.wav,44100
335,2.693514739,0.113197279,Anttri_song,nips4b_birds_trainfile043.wav,44100
336,2.914104308,0.10739229,Anttri_song,nips4b_birds_trainfile043.wav,44100
337,3.131791383,0.139319728,Anttri_song,nips4b_birds_trainfile043.wav,44100
